iso,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
OWID_WRL,,World,2020/7/3,11088611.0,202643.0,186208.143,552181.0,5308.0,4799.429,1408.0839999999998,25.733,23.646,70.119,0.674,0.609,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/4,11285011.0,196400.0,188734.143,556992.0,4811.0,4803.571,1433.024,24.94,23.965999999999998,70.729,0.611,0.61,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/5,11469073.0,184062.0,191463.143,560838.0,3846.0,4849.143,1456.3970000000002,23.373,24.313000000000002,71.218,0.488,0.616,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/6,11632594.0,163521.0,192881.857,564993.0,4155.0,4869.429,1477.161,20.765,24.493000000000002,71.745,0.528,0.618,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/7,11842590.0,209996.0,197681.71399999998,571343.0,6350.0,5034.0,1503.8270000000002,26.666,25.103,72.55199999999999,0.8059999999999999,0.639,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/8,12056312.0,213722.0,197159.0,577006.0,5663.0,5081.857,1530.967,27.139,25.035999999999998,73.271,0.7190000000000001,0.645,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/9,12281314.0,225002.0,199335.143,582793.0,5787.0,5131.429,1559.539,28.572,25.313000000000002,74.006,0.735,0.652,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/10,12514027.0,232713.0,203630.857,588457.0,5664.0,5182.286,1589.09,29.551,25.858,74.725,0.7190000000000001,0.6579999999999999,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/11,12731700.0,217673.0,206669.857,593673.0,5216.0,5240.143,1616.731,27.641,26.244,75.387,0.662,0.665,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/12,12925559.0,193859.0,208069.42899999997,597975.0,4302.0,5305.286,1641.348,24.616999999999997,26.421999999999997,75.934,0.546,0.674,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/13,13115865.0,190306.0,211895.857,602268.0,4293.0,5325.0,1665.514,24.166,26.908,76.479,0.545,0.6759999999999999,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/14,13337090.0,221225.0,213500.0,608280.0,6012.0,5276.714,1693.606,28.092,27.111,77.242,0.763,0.67,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/15,13568316.0,231226.0,216000.57100000003,614154.0,5874.0,5306.857,1722.9679999999998,29.362,27.429000000000002,77.988,0.746,0.674,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/16,13819907.0,251591.0,219799.0,620333.0,6179.0,5362.857,1754.9160000000002,31.948,27.910999999999998,78.773,0.785,0.6809999999999999,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/17,14061989.0,242082.0,221137.42899999997,627380.0,7047.0,5560.429,1785.6570000000002,30.741,28.081,79.668,0.895,0.706,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/18,14299993.0,238004.0,224041.857,633932.0,6552.0,5751.286,1815.88,30.223000000000003,28.45,80.5,0.8320000000000001,0.73,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/19,14514204.0,214211.0,226949.28600000002,638842.0,4910.0,5838.143,1843.082,27.201999999999998,28.819000000000003,81.123,0.623,0.741,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/20,14719694.0,205490.0,229118.42899999997,642660.0,3818.0,5770.286,1869.1760000000002,26.094,29.095,81.608,0.485,0.733,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/21,14954375.0,234681.0,231040.71399999998,649057.0,6397.0,5825.286,1898.977,29.801,29.339000000000002,82.42,0.812,0.74,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/22,15234083.0,279708.0,237966.71399999998,656414.0,7357.0,6037.143,1934.495,35.519,30.218000000000004,83.355,0.934,0.767,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/23,15517266.0,283183.0,242479.857,663036.0,6622.0,6100.429,1970.455,35.96,30.791,84.195,0.841,0.775,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/24,15798644.0,281378.0,248093.57100000003,669493.0,6457.0,6016.143,2006.1860000000001,35.731,31.504,85.015,0.82,0.764,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/25,16053911.0,255267.0,250559.71399999998,675641.0,6148.0,5958.429,2038.601,32.415,31.816999999999997,85.796,0.7809999999999999,0.757,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/26,16268479.0,214568.0,250610.71399999998,679970.0,4329.0,5875.429,2065.848,27.247,31.824,86.346,0.55,0.746,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/27,16494983.0,226504.0,253612.71399999998,685202.0,5232.0,6077.429,2094.61,28.763,32.205,87.01,0.664,0.772,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/28,16744409.0,249426.0,255719.143,691926.0,6724.0,6124.143,2126.283,31.673000000000002,32.472,87.86399999999999,0.8540000000000001,0.778,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/29,17033230.0,288821.0,257021.0,698935.0,7009.0,6074.429,2162.959,36.676,32.638000000000005,88.75399999999999,0.89,0.7709999999999999,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/30,17313925.0,280695.0,256665.57100000003,705566.0,6631.0,6075.714,2198.603,35.644,32.593,89.596,0.8420000000000001,0.772,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/7/31,17604159.0,290234.0,257930.71399999998,712145.0,6579.0,6093.143,2235.458,36.855,32.753,90.432,0.835,0.774,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/1,17854850.0,250691.0,257277.0,718270.0,6125.0,6089.857,2267.292,31.834,32.67,91.209,0.778,0.773,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/2,18086667.0,231817.0,259741.143,722927.0,4657.0,6136.714,2296.73,29.436999999999998,32.983000000000004,91.801,0.591,0.779,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/3,18292815.0,206148.0,256833.143,727705.0,4778.0,6071.857,2322.907,26.178,32.614000000000004,92.40700000000001,0.607,0.7709999999999999,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/4,18547235.0,254420.0,257546.57100000003,734706.0,7001.0,6111.429,2355.215,32.306999999999995,32.704,93.296,0.889,0.7759999999999999,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/5,18824882.0,277647.0,255950.28600000002,742193.0,7487.0,6179.714,2390.472,35.257,32.501999999999995,94.24700000000001,0.951,0.785,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/6,19108192.0,283310.0,256323.857,749080.0,6887.0,6216.286,2426.448,35.976,32.549,95.12200000000001,0.875,0.789,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/7,19391535.0,283343.0,255339.42899999997,755769.0,6689.0,6232.0,2462.428,35.98,32.424,95.971,0.8490000000000001,0.7909999999999999,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/8,19651124.0,259589.0,256610.57100000003,761841.0,6072.0,6224.429,2495.3920000000003,32.964,32.586,96.742,0.7709999999999999,0.79,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/9,19878168.0,227044.0,255928.71399999998,766964.0,5123.0,6291.0,2524.223,28.831,32.499,97.39299999999999,0.6509999999999999,0.799,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/10,20102330.0,224162.0,258502.143,772360.0,5396.0,6379.286,2552.688,28.465,32.826,98.07799999999999,0.685,0.81,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/11,20364359.0,262029.0,259589.143,778981.0,6621.0,6325.0,2585.962,33.274,32.964,98.919,0.841,0.8029999999999999,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/12,20637700.0,273341.0,258974.0,785928.0,6947.0,6247.857,2620.672,34.71,32.885999999999996,99.801,0.882,0.7929999999999999,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/13,20927027.0,289327.0,259833.57100000003,792763.0,6835.0,6240.429,2657.4120000000003,36.74,32.995,100.669,0.868,0.792,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/14,21230643.0,303616.0,262729.714,799422.0,6659.0,6236.143,2695.966,38.555,33.363,101.514,0.846,0.792,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/15,21480836.0,250193.0,261387.42899999997,805387.0,5965.0,6220.857,2727.737,31.771,33.192,102.272,0.757,0.79,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/16,21696029.0,215193.0,259694.42899999997,810211.0,4824.0,6178.143,2755.063,27.326,32.977,102.884,0.613,0.785,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/17,21902760.0,206731.0,257204.28600000002,814732.0,4521.0,6053.143,2781.315,26.252,32.661,103.458,0.574,0.769,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/18,22158908.0,256148.0,256364.143,821795.0,7063.0,6116.286,2813.842,32.527,32.554,104.355,0.897,0.777,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/19,22435529.0,276621.0,256832.71399999998,828898.0,7103.0,6138.571,2848.968,35.126999999999995,32.614000000000004,105.257,0.902,0.78,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/20,22708713.0,273184.0,254526.57100000003,835309.0,6411.0,6078.0,2883.659,34.69,32.321,106.071,0.8140000000000001,0.772,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/21,22969886.0,261173.0,248463.28600000002,841040.0,5731.0,5945.429,2916.824,33.165,31.551,106.79899999999999,0.728,0.755,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/22,23235386.0,265500.0,250650.0,846844.0,5804.0,5922.429,2950.538,33.714,31.829,107.536,0.737,0.752,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/23,23441868.0,206482.0,249405.57100000003,851243.0,4399.0,5861.714,2976.758,26.22,31.671,108.095,0.5589999999999999,0.7440000000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/24,23665455.0,223587.0,251813.57100000003,855956.0,4713.0,5889.143,3005.15,28.392,31.976,108.693,0.598,0.748,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/25,23910017.0,244562.0,250158.42899999997,862592.0,6636.0,5828.143,3036.2059999999997,31.055999999999997,31.766,109.536,0.843,0.74,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/26,24192597.0,282580.0,251009.71399999998,869151.0,6559.0,5750.429,3072.0890000000004,35.883,31.874000000000002,110.369,0.833,0.73,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/27,24477130.0,284533.0,252631.0,875366.0,6215.0,5722.429,3108.2209999999995,36.131,32.08,111.15799999999999,0.789,0.727,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/28,24760436.0,283306.0,255792.857,881228.0,5862.0,5741.143,3144.196,35.976,32.482,111.902,0.7440000000000001,0.7290000000000001,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/29,25025727.0,265291.0,255763.0,886853.0,5625.0,5715.571,3177.884,33.688,32.478,112.617,0.7140000000000001,0.726,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/30,25247152.0,221425.0,257897.71399999998,891273.0,4420.0,5718.571,3206.002,28.118000000000002,32.749,113.178,0.561,0.726,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/8/31,25507328.0,260176.0,263124.714,895653.0,4380.0,5671.0,3239.04,33.038000000000004,33.413000000000004,113.734,0.556,0.72,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/1,25773235.0,265907.0,266174.0,902282.0,6629.0,5670.0,3272.8059999999996,33.766,33.8,114.57600000000001,0.8420000000000001,0.72,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/2,26056416.0,283181.0,266259.857,908572.0,6290.0,5631.571,3308.7659999999996,35.96,33.811,115.375,0.799,0.715,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/3,26337999.0,281583.0,265838.429,914641.0,6069.0,5610.714,3344.522,35.757,33.757,116.145,0.7709999999999999,0.7120000000000001,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/4,26652306.0,314307.0,270267.143,920528.0,5887.0,5614.286,3384.435,39.912,34.32,116.89299999999999,0.748,0.713,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/5,26922626.0,270320.0,270985.571,925680.0,5152.0,5546.714,3418.761,34.326,34.411,117.54700000000001,0.654,0.7040000000000001,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/6,27152912.0,230286.0,272251.429,929820.0,4140.0,5506.714,3448.0040000000004,29.243000000000002,34.571999999999996,118.073,0.526,0.6990000000000001,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/7,27371041.0,218129.0,266244.714,939412.0,5740.0,5701.0,3475.703,27.699,33.809,119.291,0.7290000000000001,0.7240000000000001,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/8,27611503.0,240462.0,262609.714,944520.0,5108.0,5483.714,3506.238,30.535,33.347,119.94,0.649,0.696,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/9,27896907.0,285404.0,262927.286,950751.0,6231.0,5475.286,3542.48,36.242,33.388000000000005,120.73100000000001,0.7909999999999999,0.695,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/10,28196717.0,299810.0,265531.143,956769.0,6018.0,5468.0,3580.551,38.071,33.718,121.495,0.764,0.6940000000000001,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/11,28518390.0,321673.0,266583.429,962798.0,6029.0,5488.286,3621.3990000000003,40.848,33.852,122.26100000000001,0.7659999999999999,0.6970000000000001,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/12,28805651.0,287261.0,269003.571,967857.0,5059.0,5475.0,3657.8759999999997,36.478,34.159,122.90299999999999,0.642,0.695,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
OWID_WRL,,World,2020/9/13,29048497.0,242846.0,270797.857,971848.0,3991.0,5453.714,3688.7140000000004,30.838,34.387,123.41,0.507,0.693,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
